Price,price,rolling_30,rolling_90,returns
Ticker,ZAR=X,,,
Date,,,,
2025-05-05,18.40369987487793,18.713367462158203,18.531807401445178,-0.007389204876578903
2025-05-06,18.259660720825195,18.71692612965902,18.527045853932698,-0.007826641111951416
2025-05-07,18.19230079650879,18.71647351582845,18.519895860883924,-0.0036890019670290375
2025-05-08,18.25079917907715,18.716731135050455,18.515410306718614,0.0032155571317062925
2025-05-09,18.2106990814209,18.714734077453613,18.509252516428628,-0.00219716940955772
2025-05-12,18.201749801635742,18.71247240702311,18.502381398942735,-0.0004914297768110476
2025-05-13,18.24401092529297,18.71376107533773,18.496874862247044,0.002321816535101995
2025-05-14,18.297489166259766,18.709970728556314,18.49182473288642,0.0029312765260767204
2025-05-15,18.215930938720703,18.70688877105713,18.48816730711195,-0.004457345311041583
2025-05-16,17.99720001220703,18.69086310068766,18.4805439737108,-0.012007672144206838
2025-05-19,18.04216957092285,18.660798772176108,18.47094685236613,0.0024986975021290547
2025-05-20,18.0698299407959,18.638489786783854,18.461327075958252,0.0015330955495300724
2025-05-21,17.92137908935547,18.593375078837077,18.448340723249647,-0.008215398369924576
2025-05-22,17.97150993347168,18.54050210316976,18.437074163224963,0.0027972648681924284
2025-05-23,18.005889892578125,18.48210442860921,18.45381850136651,0.0019130256296613357
2025-05-26,17.811899185180664,18.428760401407878,18.443317381540933,-0.01077373618048294
2025-05-27,17.830799102783203,18.373570696512857,18.469990709092883,0.0010610837960649544
2025-05-28,17.946870803833008,18.334514363606772,18.461270374721952,0.006509618575181397
2025-05-29,17.964099884033203,18.30427099863688,18.45536403656006,0.0009600046932145556
2025-05-30,17.782249450683594,18.262801615397134,18.44761568705241,-0.010122991662456782
2025-06-02,17.967790603637695,18.235719617207845,18.441770023769802,0.010434065356504707
2025-06-03,17.830699920654297,18.2068276087443,18.43428291744656,-0.007629801905396416
2025-06-04,17.84756088256836,18.181495666503906,18.427266036139596,0.0009456141368029414
2025-06-05,17.808429718017578,18.153129959106444,18.416898579067656,-0.0021925217013267773
2025-06-06,17.704139709472656,18.11829096476237,18.40628236134847,-0.005856215859358249
